      fo_v2	      Io_v2	      Eo_v2
  4.1210677e+004  2.0858319e-028  4.6413135e+003
  4.1224468e+004  1.6492227e-028  4.6887272e+003
  4.1227447e+004  2.8805757e-027  4.2144386e+003
  4.1235515e+004  2.6914065e-028  4.7296064e+003
  4.1244065e+004  1.1333898e-028  4.7640502e+003
  4.1250705e+004  9.8487088e-029  4.7921251e+003
  4.1258139e+004  1.7421249e-028  4.8144458e+003
  4.1259204e+004  8.1410289e-029  4.8294386e+003
  4.1261814e+004  7.8213064e-029  4.8387346e+003
  4.1262304e+004  1.5384355e-028  4.8418316e+003
  4.1282014e+004  6.2571893e-027  4.1148333e+003
  4.1282814e+004  4.8986826e-027  4.0095278e+003
  4.1283803e+004  2.0463471e-027  4.2121321e+003
  4.1287071e+004  1.3742929e-027  4.3017040e+003
  4.1287868e+004  7.8285134e-027  3.8958946e+003
  4.1291095e+004  1.8974891e-027  4.3837939e+003
  4.1295405e+004  6.7418533e-028  4.4586164e+003
  4.1299614e+004  2.5385124e-026  3.7735634e+003
  4.1299690e+004  4.9326386e-028  4.5263603e+003
  4.1302519e+004  3.1410822e-034  7.1977868e+003
  4.1303734e+004  7.4332595e-028  4.5871914e+003
  4.1307398e+004  2.8852224e-028  4.6412545e+003
  4.1310598e+004  2.3071684e-028  4.6886755e+003
  4.1313244e+004  2.5140812e-028  4.8133390e+003
  4.1313328e+004  3.8017127e-028  4.7295656e+003
  4.1315544e+004  1.6120529e-028  4.7640086e+003
  4.1317290e+004  1.4085728e-028  4.7920869e+003
  4.1319933e+004  1.1745711e-028  4.8294042e+003
  4.1321060e+004  1.1250694e-028  4.8387012e+003
  4.1321588e+004  2.0657573e-026  3.6421048e+003
  4.1334554e+004  8.5541980e-028  4.3345462e+003
  4.1338454e+004  1.8710237e-027  4.2629059e+003
  4.1358857e+004  3.3035379e-026  3.5010183e+003
  4.1418083e+004  5.1841707e-028  4.4461891e+003
  4.1418505e+004  9.8736857e-026  3.3497187e+003
  4.1483460e+004  6.4339739e-028  4.5497077e+003
  4.1493372e+004  7.7656765e-029  4.7088053e+003
  4.1498157e+004  3.5692691e-028  4.4270611e+003
  4.1510260e+004  5.8341729e-026  3.1875178e+003
  4.1526328e+004  5.2647687e-028  4.4082040e+003
  4.1530901e+004  3.0017830e-034  7.3725371e+003
  4.1534809e+004  2.0496481e-028  4.6453998e+003
  4.1548700e+004  1.3058079e-028  4.5762322e+003
  4.1575343e+004  1.3430102e-028  4.7335272e+003
  4.1607577e+004  1.8125053e-028  4.8143200e+003
  4.1633425e+004  6.3049159e-029  4.8879813e+003
  4.1654290e+004  4.5256326e-029  4.9546901e+003
  4.1670521e+004  2.9763178e-028  4.5439511e+003
  4.1671159e+004  6.7062432e-029  5.0146042e+003
  4.1684755e+004  2.5649523e-029  5.0678617e+003
  4.1695609e+004  2.0257194e-029  5.1145834e+003
  4.1704047e+004  3.3035379e-029  5.1548771e+003
  4.1710884e+004  1.3905266e-029  5.1888179e+003
  4.1716030e+004  1.2083126e-029  5.2164889e+003
  4.1716840e+004  2.2078995e-029  5.2372904e+003
  4.1722898e+004  9.9834190e-030  5.2532818e+003
  4.1724874e+004  9.5891320e-030  5.2624440e+003
  4.1732851e+004  6.5054793e-028  4.4459559e+003
  4.1734000e+004  8.2409883e-028  4.5495289e+003
  4.1734652e+004  1.0526386e-027  4.3342369e+003
  4.1736806e+004  2.6796576e-028  4.6452605e+003
  4.1740443e+004  1.7921704e-028  4.7334169e+003
  4.1741322e+004  3.4783982e-027  4.2140218e+003
  4.1744412e+004  2.4676258e-028  4.8142312e+003
  4.1748415e+004  8.7474063e-029  4.8879086e+003
  4.1752257e+004  6.3896828e-029  4.9546296e+003
  4.1755654e+004  2.9179598e-027  4.0849067e+003
  4.1755798e+004  9.6178787e-029  5.0145530e+003
  4.1755913e+004  1.9646233e-028  4.5898178e+003
  4.1758933e+004  3.7288876e-029  5.0678177e+003
  4.1761613e+004  2.9783744e-029  5.1145449e+003
  4.1763875e+004  4.8998106e-029  5.1548344e+003
  4.1765616e+004  2.0776831e-029  5.1887870e+003
  4.1766968e+004  1.8137578e-029  5.2164604e+003
  4.1769390e+004  1.5117476e-029  5.2532561e+003
  4.1770166e+004  1.4483693e-029  5.2624191e+003
  4.1770259e+004  2.8528524e-029  5.2654721e+003
  4.1774646e+004  3.3081051e-029  5.2386169e+003
  4.1781759e+004  3.4164833e-028  4.6706291e+003
  4.1781764e+004  4.9201608e-027  3.9464228e+003
  4.1825712e+004  1.6329741e-026  3.7980257e+003
  4.1868024e+004  1.0008737e-028  4.7886610e+003
  4.1895308e+004  1.4742777e-028  4.7576984e+003
  4.1896029e+004  1.2675914e-026  3.6390809e+003
  4.1927374e+004  7.8267110e-030  5.0459697e+003
  4.1935099e+004  6.0072997e-029  4.8984168e+003
  4.1939451e+004  2.6612109e-029  4.9102480e+003
  4.1952582e+004  2.1299985e-028  4.7421837e+003
  4.1987264e+004  7.4008107e-029  5.0002208e+003
  4.2004074e+004  1.5594782e-026  3.4688470e+003
  4.2027862e+004  2.3441171e-029  5.0943573e+003
  4.2059608e+004  1.5292528e-029  5.1810759e+003
  4.2084682e+004  2.0562660e-029  5.2605969e+003
  4.2102483e+004  5.8113803e-029  4.8847351e+003
  4.2104738e+004  7.1314739e-030  5.3331144e+003
  4.2120936e+004  5.1059822e-030  5.3988001e+003
  4.2134052e+004  7.5523011e-030  5.4578052e+003
  4.2144570e+004  2.8845581e-030  5.5102626e+003
  4.2152919e+004  2.2765610e-030  5.5562881e+003
  4.2159711e+004  3.7109004e-030  5.5959747e+003
  4.2162964e+004  3.8965414e-029  4.9278361e+003
  4.2164543e+004  1.5619938e-030  5.6294270e+003
  4.2168453e+004  1.3576233e-030  5.6566902e+003
  4.2174276e+004  1.1211902e-030  5.6929641e+003
  4.2175346e+004  1.2796149e-028  4.7884319e+003
  4.2175734e+004  1.0759183e-030  5.7019905e+003
  4.2175943e+004  7.8483669e-029  4.8982443e+003
  4.2176142e+004  2.1163101e-030  5.7049985e+003
  4.2176705e+004  2.3581927e-030  5.6787106e+003
  4.2178127e+004  4.2773944e-028  4.6703201e+003
  4.2178385e+004  9.8896130e-029  5.0000887e+003
  4.2181661e+004  3.2046404e-029  5.0942544e+003
  4.2185197e+004  2.1378602e-029  5.1809945e+003
  4.2186464e+004  3.6540905e-028  4.5435278e+003
  4.2188721e+004  2.9381861e-029  5.2605314e+003
  4.2192107e+004  1.0401101e-029  5.3330608e+003
  4.2195283e+004  7.5889082e-030  5.3987556e+003
  4.2198167e+004  1.1412461e-029  5.4577676e+003
  4.2200689e+004  4.4205804e-030  5.5102303e+003
  4.2200892e+004  3.7790209e-030  5.6770006e+003
  4.2202796e+004  3.5284121e-030  5.5562599e+003
  4.2203510e+004  6.3442355e-028  4.4076154e+003
  4.2204288e+004  5.8033571e-030  5.5959632e+003
  4.2205794e+004  2.4557225e-030  5.6294043e+003
  4.2206726e+004  2.1413088e-030  5.6566693e+003
  4.2208958e+004  1.7843469e-030  5.6929452e+003
  4.2209377e+004  1.7087530e-030  5.7019721e+003
  4.2217426e+004  3.2238832e-029  5.0179871e+003
  4.2234146e+004  2.2175800e-027  4.2620754e+003
  4.2285952e+004  1.9097622e-027  4.1063206e+003
  4.2286872e+004  1.4380676e-029  5.0993567e+003
  4.2300615e+004  1.2778483e-034  7.5989220e+003
  4.2306292e+004  3.6549320e-029  5.1423954e+003
  4.2346610e+004  1.0256030e-029  5.2553297e+003
  4.2366467e+004  2.0322601e-029  5.0872955e+003
  4.2369683e+004  3.0837510e-027  3.9396723e+003
  4.2375305e+004  1.0614005e-029  5.2583610e+003
  4.2428781e+004  6.3296442e-030  5.3662362e+003
  4.2433098e+004  7.7531698e-034  7.1268486e+003
  4.2437627e+004  1.4971982e-030  5.3940276e+003
  4.2469950e+004  7.7603141e-030  5.4663296e+003
  4.2473618e+004  2.2129892e-034  7.5974676e+003
  4.2498696e+004  7.9027692e-027  3.7613428e+003
  4.2501511e+004  2.4478190e-030  5.5589122e+003
  4.2515276e+004  1.5089655e-034  7.5766710e+003
  4.2520122e+004  2.1388449e-029  5.2366731e+003
  4.2525818e+004  1.5910334e-030  5.6442226e+003
  4.2544838e+004  2.1329432e-030  5.7224709e+003
  4.2558064e+004  1.4567308e-029  5.2768629e+003
  4.2560045e+004  7.3786905e-031  5.7938432e+003
  4.2572404e+004  5.2732614e-031  5.8585037e+003
  4.2582455e+004  7.7871636e-031  5.9165975e+003
  4.2590598e+004  2.9708402e-031  5.9682523e+003
  4.2597031e+004  2.3430378e-031  6.0135793e+003
  4.2601628e+004  3.8192606e-031  6.0526848e+003
  4.2603948e+004  2.6162503e-031  6.1322963e+003
  4.2606021e+004  1.6076048e-031  6.0856175e+003
  4.2609104e+004  1.3988763e-031  6.1124696e+003
  4.2609579e+004  4.7531257e-029  5.1421698e+003
  4.2609976e+004  1.4121450e-029  5.2581941e+003
  4.2612471e+004  8.6214298e-030  5.3661106e+003
  4.2613084e+004  4.1037349e-029  5.0176775e+003
  4.2615036e+004  1.1544611e-031  6.1482294e+003
  4.2615738e+004  1.0833762e-029  5.4662334e+003
  4.2616174e+004  1.1050433e-031  6.1571177e+003
  4.2618983e+004  3.5033159e-030  5.5588374e+003
  4.2621901e+004  2.3338842e-030  5.6441634e+003
  4.2622831e+004  7.2490200e-029  4.8843037e+003
  4.2624487e+004  3.2046404e-030  5.7224234e+003
  4.2626847e+004  1.1336508e-030  5.7938044e+003
  4.2629044e+004  8.2656935e-031  5.8584716e+003
  4.2631066e+004  1.2418790e-030  5.9165705e+003
  4.2632847e+004  4.8059505e-031  5.9682291e+003
  4.2634316e+004  3.8315923e-031  6.0135590e+003
  4.2636008e+004  6.2875188e-031  6.0526457e+003
  4.2636249e+004  2.6599857e-031  6.0856012e+003
  4.2636738e+004  2.3151509e-031  6.1124545e+003
  4.2636878e+004  5.7316452e-030  5.3765096e+003
  4.2638862e+004  1.9309868e-031  6.1482156e+003
  4.2638937e+004  1.8440780e-031  6.1571043e+003
  4.2638997e+004  3.6289359e-031  6.1600672e+003
  4.2642313e+004  2.6072297e-028  4.7415740e+003
  4.2646118e+004  4.2833079e-031  6.1343704e+003
  4.2674026e+004  2.6459358e-030  5.4520104e+003
  4.2677577e+004  2.3630847e-028  4.5889439e+003
  4.2726967e+004  3.1439765e-030  5.5072905e+003
  4.2738788e+004  4.2284315e-028  4.4257895e+003
  4.2739540e+004  2.5982402e-034  7.4950699e+003
  4.2763282e+004  3.6465259e-030  5.4434235e+003
  4.2783047e+004  9.3363967e-031  5.6114574e+003
  4.2797472e+004  3.5389897e-030  5.6294470e+003
  4.2840373e+004  1.4212789e-027  4.2513963e+003
  4.2852818e+004  1.0225376e-030  5.7433600e+003
  4.2895820e+004  6.0740631e-031  5.8493645e+003
  4.2915251e+004  1.8462023e-030  5.5996429e+003
  4.2928662e+004  7.4229972e-031  5.9477544e+003
  4.2935743e+004  1.2787313e-030  5.6368307e+003
  4.2953447e+004  2.3349592e-031  6.0387882e+003
  4.2971438e+004  1.9398998e-034  7.3749362e+003
  4.2972258e+004  1.5134891e-031  6.1226934e+003
  4.2986934e+004  2.0243206e-031  6.1996710e+003
  4.2998072e+004  9.4902859e-028  4.0649382e+003
  4.2998834e+004  6.9884248e-032  6.2698988e+003
  4.3008776e+004  4.9851622e-032  6.3335342e+003
  4.3017185e+004  7.3515565e-032  6.3907164e+003
  4.3024075e+004  2.8027173e-032  6.4415677e+003
  4.3028086e+004  1.9093225e-030  5.7460772e+003
  4.3029741e+004  2.2094252e-032  6.4861950e+003
  4.3035124e+004  3.6022952e-032  6.5246739e+003
  4.3036967e+004  4.1541225e-030  5.5070679e+003
  4.3037855e+004  2.0463471e-034  7.3869084e+003
  4.3038139e+004  1.5176768e-032  6.5571293e+003
  4.3038251e+004  4.7805658e-030  5.6292852e+003
  4.3040115e+004  7.4144561e-030  5.3761986e+003
  4.3041170e+004  1.3227547e-032  6.5835669e+003
  4.3041999e+004  1.4147487e-030  5.7432404e+003
  4.3046408e+004  8.6174604e-031  5.8492745e+003
  4.3049774e+004  1.0896306e-032  6.6188216e+003
  4.3049944e+004  2.7113108e-029  5.2362322e+003
  4.3050014e+004  3.9534777e-032  6.6028544e+003
  4.3050186e+004  1.0813824e-030  5.9476855e+003
  4.3051107e+004  1.0384350e-032  6.6275692e+003
  4.3051596e+004  2.0496481e-032  6.6304862e+003
  4.3052269e+004  9.1491194e-031  5.8156640e+003
  4.3052771e+004  3.4944538e-031  6.0387346e+003
  4.3054239e+004  2.3274443e-031  6.1226511e+003
  4.3055004e+004  3.1950621e-031  6.1996372e+003
  4.3055509e+004  1.1300022e-031  6.2698714e+003
  4.3056051e+004  8.2371940e-032  6.3335117e+003
  4.3056725e+004  1.2367425e-031  6.3906974e+003
  4.3057258e+004  6.2456738e-032  6.5246935e+003
  4.3057434e+004  4.7816667e-032  6.4415516e+003
  4.3058082e+004  3.8078453e-032  6.4861809e+003
  4.3058806e+004  2.6331724e-032  6.5571180e+003
  4.3058832e+004  2.2870692e-032  6.5835565e+003
  4.3060915e+004  1.8091697e-032  6.6275599e+003
  4.3060939e+004  1.9132834e-032  6.6188120e+003
  4.3061579e+004  2.2134988e-032  6.6054188e+003
  4.3065143e+004  5.4485294e-031  5.7522803e+003
  4.3070313e+004  2.5268490e-029  5.0866622e+003
  4.3072917e+004  2.9653728e-034  7.3324645e+003
  4.3109308e+004  4.7564101e-029  4.9269138e+003
  4.3114296e+004  5.0649982e-031  5.8832341e+003
  4.3123599e+004  1.4121450e-034  7.5166054e+003
  4.3131023e+004  1.2237122e-030  5.8104678e+003
  4.3181768e+004  1.7712477e-028  4.7563356e+003
  4.3182956e+004  2.7623538e-031  6.0115714e+003
  4.3239330e+004  3.0979849e-031  6.1314978e+003
  4.3255814e+004  1.6020619e-031  5.9784348e+003
  4.3268045e+004  2.9681052e-031  5.9735266e+003
  4.3279945e+004  2.0973905e-031  6.0077118e+003
  4.3285772e+004  8.9305724e-032  6.2433751e+003
  4.3305007e+004  6.1345018e-034  7.3608997e+003
  4.3308453e+004  1.5508839e-028  4.5741867e+003
  4.3316365e+004  1.6243488e-034  7.4902557e+003
  4.3323236e+004  5.2951626e-032  6.3475219e+003
  4.3352570e+004  6.4621837e-032  6.4442184e+003
  4.3353033e+004  6.0253086e-034  7.2229996e+003
  4.3362283e+004  1.4756362e-031  6.1265661e+003
  4.3371497e+004  5.6464995e-034  7.1855711e+003
  4.3371746e+004  7.1085218e-034  7.1598074e+003
  4.3375120e+004  2.0294544e-032  6.5337109e+003
  4.3385306e+004  8.9018300e-035  7.6114551e+003
  4.3392631e+004  1.3133464e-032  6.6162166e+003
  4.3399260e+004  7.4008107e-032  6.1902961e+003
  4.3406819e+004  1.7537969e-032  6.6919274e+003
  4.3418971e+004  6.0461553e-033  6.7610136e+003
  4.3429777e+004  4.3070439e-033  6.8236259e+003
  4.3430308e+004  1.5107037e-031  6.2701049e+003
  4.3439358e+004  6.3471578e-033  6.8798975e+003
  4.3441082e+004  9.5275075e-032  6.1883588e+003
  4.3444808e+004  1.2358885e-033  7.0761327e+003
  4.3448029e+004  2.4186849e-033  6.9299460e+003
  4.3449317e+004  2.2386144e-033  7.0884560e+003
  4.3455513e+004  1.9075648e-033  6.9738737e+003
  4.3460738e+004  3.1122846e-033  7.0117924e+003
  4.3462023e+004  2.5123451e-030  5.7457642e+003
  4.3462913e+004  6.7979708e-031  5.8830140e+003
  4.3467508e+004  2.3811091e-030  5.5991915e+003
  4.3467709e+004  1.3136489e-033  7.0437028e+003
  4.3468416e+004  3.7842454e-031  6.0114143e+003
  4.3472059e+004  1.1483633e-033  7.0697223e+003
  4.3476720e+004  4.3368989e-031  6.1313837e+003
  4.3479737e+004  2.0539000e-033  7.0697158e+003
  4.3480141e+004  2.3723529e-033  7.0436955e+003
  4.3481030e+004  3.4457146e-033  6.9738646e+003
  4.3481558e+004  1.7309292e-033  7.1044796e+003
  4.3481787e+004  4.3339041e-033  6.9299354e+003
  4.3482601e+004  3.1592158e-033  7.1159542e+003
  4.3483072e+004  1.1217067e-032  6.8798851e+003
  4.3483162e+004  1.5855476e-033  7.1130835e+003
  4.3483296e+004  5.6348103e-033  7.0117368e+003
  4.3483842e+004  4.6108320e-030  5.4427641e+003
  4.3485202e+004  7.4710096e-033  6.8236107e+003
  4.3485449e+004  1.2804992e-031  6.2432907e+003
  4.3485664e+004  3.9873035e-032  6.4046203e+003
  4.3488127e+004  1.0248948e-032  6.7609950e+003
  4.3489147e+004  9.3881344e-034  7.1044856e+003
  4.3491565e+004  2.8958716e-032  6.6919041e+003
  4.3492165e+004  3.9127247e-033  7.0915454e+003
  4.3492367e+004  7.7943391e-032  6.3474584e+003
  4.3492581e+004  8.8895402e-034  7.1130892e+003
  4.3494795e+004  2.1080422e-032  6.6161871e+003
  4.3496165e+004  9.7786589e-032  6.4441699e+003
  4.3496716e+004  3.1621269e-032  6.5336733e+003
  4.3498092e+004  1.0066519e-034  7.7248470e+003
  4.3507691e+004  2.1611221e-028  4.3796057e+003
  4.3522924e+004  1.8058401e-029  5.2758869e+003
  4.3534004e+004  8.7938549e-032  6.3582224e+003
  4.3536608e+004  2.1695981e-032  6.5305447e+003
  4.3548198e+004  5.2988216e-033  6.9198456e+003
  4.3549375e+004  6.3793921e-032  6.3895084e+003
  4.3574346e+004  3.5284121e-033  6.9765917e+003
  4.3576460e+004  2.0867926e-032  6.5178564e+003
  4.3585992e+004  2.4320881e-032  6.6482657e+003
  4.3592523e+004  1.0246589e-032  6.6677778e+003
  4.3604713e+004  4.3378976e-033  6.9690074e+003
  4.3604968e+004  1.0429880e-032  6.8084714e+003
  4.3608150e+004  1.7521823e-029  5.0978920e+003
  4.3622801e+004  5.9126109e-033  6.7536593e+003
  4.3629741e+004  2.7490288e-033  6.9403860e+003
  4.3630752e+004  1.3616933e-032  6.5770667e+003
  4.3630765e+004  3.0844611e-033  6.9711990e+003
  4.3633007e+004  7.0126037e-033  6.7581270e+003
  4.3647780e+004  1.1129593e-032  6.5757082e+003
  4.3648213e+004  4.4542983e-033  6.7821959e+003
  4.3673171e+004  1.4978878e-033  7.0639308e+003
  4.3675632e+004  4.1608235e-033  6.8604320e+003
  4.3712497e+004  5.0790127e-033  6.9554474e+003
  4.3733117e+004  1.6833689e-033  7.1794733e+003
  4.3743595e+004  1.5954357e-033  7.0434082e+003
  4.3745998e+004  5.1758216e-032  6.3555659e+003
  4.3770007e+004  1.0324744e-033  7.1245220e+003
  4.3771445e+004  3.2024274e-029  4.9080167e+003
  4.3793185e+004  1.3784128e-033  7.1989723e+003
  4.3802784e+004  4.8694431e-034  7.2873404e+003
  4.3814267e+004  4.7498435e-034  7.2669217e+003
  4.3833853e+004  3.3836022e-034  7.3285146e+003
  4.3847730e+004  4.7476566e-032  6.1189048e+003
  4.3852225e+004  4.9874585e-034  7.3838788e+003
  4.3868648e+004  1.9018633e-034  7.4331264e+003
  4.3874823e+004  2.8978727e-034  7.3878210e+003
  4.3875534e+004  1.5789897e-030  5.8097798e+003
  4.3875999e+004  3.9145270e-031  5.9730636e+003
  4.3883654e+004  1.5016866e-034  7.4763560e+003
  4.3886913e+004  1.9850859e-031  6.1262505e+003
  4.3899332e+004  2.4557225e-034  7.5136166e+003
  4.3902440e+004  2.0686132e-031  6.2698870e+003
  4.3904348e+004  1.6127955e-030  5.6357953e+003
  4.3908406e+004  1.0389133e-034  7.5450796e+003
  4.3909600e+004  2.7859884e-034  7.5888163e+003
  4.3914554e+004  8.6572368e-034  7.1842239e+003
  4.3915612e+004  9.1175740e-035  7.5706772e+003
  4.3915829e+004  4.5907041e-034  7.5136804e+003
  4.3918563e+004  1.4170308e-034  7.6049655e+003
  4.3919148e+004  1.6629504e-034  7.5706734e+003
  4.3919731e+004  1.9269893e-034  7.5450752e+003
  4.3921690e+004  5.5511031e-032  6.4044674e+003
  4.3923178e+004  2.8130620e-034  7.4763501e+003
  4.3926927e+004  3.5422507e-034  7.4331196e+003
  4.3930934e+004  1.1697129e-034  7.6134214e+003
  4.3932964e+004  9.1723221e-034  7.3838705e+003
  4.3941492e+004  6.1049104e-034  7.3285049e+003
  4.3943510e+004  3.0717035e-032  6.5304356e+003
  4.3943977e+004  3.5471479e-034  7.4811697e+003
  4.3952622e+004  8.3614057e-034  7.2669097e+003
  4.3954453e+004  7.1891790e-035  7.6049688e+003
  4.3964909e+004  3.5073515e-032  6.6481864e+003
  4.3965434e+004  2.3571070e-033  7.1989570e+003
  4.3966730e+004  1.3803185e-034  7.6162478e+003
  4.3978212e+004  1.7115094e-033  7.1245024e+003
  4.3982078e+004  1.0339018e-032  6.7580684e+003
  4.3988604e+004  2.5608214e-033  7.0433827e+003
  4.3992098e+004  6.2918636e-033  6.8603880e+003
  4.3993966e+004  7.9045891e-033  6.9554140e+003
  4.4001377e+004  3.2694846e-030  5.4504319e+003
  4.4005987e+004  1.4232438e-034  7.5925388e+003
  4.4007826e+004  1.1168100e-034  7.5676108e+003
  4.4033351e+004  9.3278015e-029  4.7053475e+003
  4.4066127e+004  7.2440143e-035  7.6473426e+003
  4.4119648e+004  9.6912388e-035  7.7205406e+003
  4.4160135e+004  3.9235510e-033  6.7410310e+003
  4.4213313e+004  5.5421630e-034  7.1307719e+003
  4.4218594e+004  1.2501994e-029  5.2528896e+003
  4.4224729e+004  2.7050749e-031  6.0066109e+003
  4.4231601e+004  1.2646761e-031  6.1876397e+003
  4.4278123e+004  1.1991660e-031  6.3577469e+003
  4.4306816e+004  5.1532273e-033  6.7374691e+003
  4.4324406e+004  1.1491568e-030  5.8139581e+003
  4.4333764e+004  2.9085685e-032  6.5175379e+003
  4.4367857e+004  1.4773361e-032  6.5736987e+003
  4.4389967e+004  1.4507056e-032  6.6675616e+003
  4.4400922e+004  6.2687261e-033  6.7809410e+003
  4.4427445e+004  8.5070561e-032  6.3883347e+003
  4.4446875e+004  1.4913490e-032  6.8083222e+003
  4.4499443e+004  9.4968438e-032  6.1884473e+003
  4.4504470e+004  3.9580320e-033  6.9402813e+003
  4.4527027e+004  1.8922534e-032  6.5763138e+003
  4.4550188e+004  1.6868610e-034  7.7205306e+003
  4.4558921e+004  2.1720974e-033  7.0638559e+003
  4.4576974e+004  9.5340911e-030  5.0421391e+003
