      fo_rot	      Io_rot	      Eo_rot	    gNH3_rot	      gH2_rot	     gHe_rot
  1.8627974e+004  9.3320981e-035  8.3645157e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8642358e+004  9.3514573e-035  8.3642690e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8694764e+004  1.2950284e-032  7.1842239e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8744559e+004  3.7703294e-034  8.1895499e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8763990e+004  3.7816323e-034  8.1891932e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8775059e+004  5.3466197e-032  6.9711990e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8807368e+004  5.3453888e-031  6.1136848e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8869698e+004  3.9172320e-034  8.0042350e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8884365e+004  5.4397545e-032  6.9690074e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8897981e+004  3.9344071e-034  8.0036861e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8932073e+004  5.3392382e-032  6.7410310e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9003943e+004  8.3364144e-034  7.8078124e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9048116e+004  8.3941997e-034  7.8069285e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9097042e+004  8.8344455e-032  6.4898399e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9110785e+004  5.4913522e-032  6.7374691e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9119700e+004  2.1393375e-035  8.8150925e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9138366e+004  2.1447629e-035  8.8148011e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9148068e+004  3.6122625e-033  7.5989220e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9220142e+004  3.6532492e-033  7.5974676e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9243203e+004  2.2319235e-035  8.6340549e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9266319e+004  2.2391299e-035  8.6336604e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9302924e+004  3.9380325e-033  7.3749362e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9374104e+004  4.8026319e-035  8.4423053e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9387489e+004  9.2422837e-032  6.4840748e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9405708e+004  4.8247998e-035  8.4417157e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9422309e+004  4.0121697e-033  7.3725371e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9469537e+004  8.3980663e-033  7.1307719e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9513362e+004  2.1255890e-034  8.2385825e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9561532e+004  2.1413088e-034  8.2376324e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9648354e+004  3.0929956e-032  6.8568940e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9662934e+004  2.4164583e-034  8.0203956e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9666211e+004  8.6552436e-033  7.1268486e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9741646e+004  2.4455655e-034  8.0188124e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9825260e+004  5.6374058e-034  7.7828428e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9956601e+004  5.7514758e-034  7.7802057e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.9967374e+004  3.2469776e-032  6.8505655e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  2.0002929e+004  2.6765743e-033  7.5166054e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  2.0199874e+004  2.9592339e-033  7.2046619e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  2.0219516e+004  2.7655359e-033  7.5122926e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  2.0547466e+004  3.1180229e-033  7.1977868e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
